gene_symbol,HealthyLungBiopsy_2,HealthyLungBiopsy_1,COVID19Lung_2,COVID19Lung_1
KRT78,2.53709080106044,8.07016922851352,0,0
KRT8,1872.88042934281,1824.63922976294,2035.87551743434,472.196626776229
KRT18,1073.18940884856,3191.88209389691,1058.11951235074,1259.19100473661
EIF4B,4035.49662816673,2325.25004997041,5772.77860535657,2675.7808850653
LOC283335,183.685373996776,16.140338457027,0,0
SPRYD3,575.919611840719,392.574683761238,26.7878357557149,0
IGFBP6,1121.90155222893,109.858432723636,160.72701453429,0
SOAT2,5.07418160212087,2.60328039629468,0,0
CSAD,69.516287949056,26.5534600422058,53.5756715114299,0
ZNF740,199.922755123562,197.849310118396,53.5756715114299,0
ITGB7,49.7269797007846,85.9082530777245,26.7878357557149,0
RARG,145.629011980869,100.226295257345,66.9695893892873,0
MFSD5,217.174972570773,281.674938879085,80.3635072671448,0
ESPL1,16.7447992869989,144.742390033984,13.3939178778575,0
PFDN5,4922.46357221746,2189.61914132346,2236.7842856022,1888.78650710492
C12orf10,380.056201998853,238.200156260963,66.9695893892873,0
AAAS,272.483552033891,138.494517082877,281.272275435007,1259.19100473661
SP7,1.52225448063626,0,0,0
SP1,597.738592729839,862.987451371687,776.847236915733,1416.58988032869
AMHR2,3.55192712148461,6.24787295110724,0,0
PRR13,1445.12692028402,1021.52722750603,4661.0834214944,3147.97751184153
PCBP2,3096.26561361416,2192.48274975938,9643.62087205738,3462.77526302568
MAP3K12,172.014756311898,40.8715022218265,13.3939178778575,0
TARBP2,214.130463609501,90.073501711796,0,0
NPFF,70.5311242694801,41.9128143803444,0,0
ATF7,349.611112386128,345.975964667563,629.514140259301,944.393253552458
LOC100652999,0,0.260328039629468,0,0
CALCOCO1,991.495085054419,538.35838595374,602.726304503586,0
HOXC13,0,0,13.3939178778575,0
HOXC12,0,0,0,0
HOTAIR,2.53709080106044,0,0,0
HOXC11,3.55192712148461,0,0,0
HOXC10,0,0.260328039629468,0,0
MIR196A2,0,0,0,0
HOXC9,3.55192712148461,1.30164019814734,0,0
HOXC8,6.59643608275714,2.86360843592415,0,0
HOXC4,13.1928721655143,5.46688883221883,0,0
HOXC5,3.55192712148461,0.520656079258937,0,0
HOXC6,3.04450896127252,2.86360843592415,0,0
MIR615,0,0,0,0
FLJ12825,5.07418160212087,1.04131215851787,0,0
LOC100240735,2.02967264084835,1.04131215851787,0,0
LOC100240734,0,0,0,0
SMUG1,172.014756311898,72.1108669773627,40.1817536335724,0
CBX5,459.213434991939,637.022712973309,1004.54384083931,0
MIR3198-2,0,0,0,0
HNRNPA1,264.87227963071,170.514865957302,321.454029068579,0
HNRNPA1P10,0,0,0,0
NFE2,119.243267649841,10.6734496248082,227.696603923577,0
COPZ1,1018.38824754566,1272.74378574847,3710.11525216652,2203.58425828907
MIR148B,0,0,0,0
GPR84,47.1898888997241,125.738443141033,9697.19654356881,5823.75839690683
ZNF385A,370.415256954824,157.758792015458,1942.11809228933,2990.57863624945
ITGA5,3651.88849904639,4872.55991774476,1125.08910174003,2046.18538269699
GTSF1,2.02967264084835,2.60328039629468,281.272275435007,0
NCKAP1L,144.614175660445,237.158844102446,80.3635072671448,0
PDE1B,99.4539594015691,47.6400312521927,0,0
PPP1R1A,10.1483632042417,2.60328039629468,0,0
GLYCAM1,0,0,0,0
LACRT,0,0,0,0
DCD,1.01483632042417,0,0,0
MUCL1,0,25.7724759233174,0,0
TESPA1,31.9673440933615,62.2184014714429,0,0
NEUROD4,0,0,0,0
OR9K2,0,0,0,0
OR10A7,0,0,0,0
OR6C74,0,0,0,0
OR6C6,0,0,0,0
OR6C1,0,0,0,0
OR6C3,0,0,0,0
OR6C75,0,0,0,0
OR6C65,0,0,0,0
OR6C76,3.04450896127252,0,0,0
OR6C2,0,0,0,0
OR6C70,0,0,0,0
OR6C68,0,0.520656079258937,0,0
OR6C4,0,0,0,0
OR2AP1,0,0,0,0
OR10P1,0,0,0,0
METTL7B,2.02967264084835,1.30164019814734,147.333096656432,157.398875592076
ITGA7,1113.78286166553,38.5285498651613,80.3635072671448,157.398875592076
BLOC1S1,106.557813644538,43.9954386973801,1232.24044476289,1259.19100473661
BLOC1S1-RDH5,0,0,0,0
RDH5,3.55192712148461,2.60328039629468,0,0
CD63,7351.98172331293,17277.1910060889,5772.77860535657,3934.97188980191
GDF11,81.6943237941461,39.5698620236792,0,0
SARNP,492.195615405725,572.461359145201,763.453319037876,0
ORMDL2,225.293663134167,365.240239600144,575.938468747871,629.595502368305
DNAJC14,238.993953459893,247.571965687624,361.635782702152,0
TMEM198B,267.916788591982,22.3882114081343,0,0
MMP19,790.05007545022,1419.56880009949,723.271565404303,1573.98875592076
DGKA,234.934608178196,283.75756319612,308.060111190722,157.398875592076
PMEL,11.670617684878,7.80984118888405,0,0
CDK2,666.240044358471,814.566436000606,495.574961480726,314.797751184153
RAB5B,1655.70545677204,1322.98709739696,3268.11596219722,629.595502368305
SUOX,168.462829190413,72.1108669773627,0,0
IKZF4,196.87824616229,95.0197344647559,80.3635072671448,472.196626776229
RPS26,5161.96494383757,3638.86533794071,5170.05230085298,8971.73590874835
ERBB3,64.9495245071472,109.077448604747,53.5756715114299,0
PA2G4,1923.11482720381,2005.82754534505,2678.78357557149,3147.97751184153
RPL41,4873.24401067689,3544.10593151558,991.149922961453,629.595502368305
ZC3H10,77.1275603522373,56.2308565599651,0,0
ESYT1,764.679167439616,703.146035039194,294.666193312864,0
MYL6B,303.94347796704,62.4787295110724,80.3635072671448,0
MYL6,21519.0967564344,16189.0198004377,39980.8448654045,33683.3593767043
SMARCC2,868.192472122882,370.186472353104,817.028990549306,472.196626776229
RNF41,438.409290423244,452.970788955275,308.060111190722,0
NABP2,268.931624912406,84.6066128795772,133.939178778575,0
SLC39A5,6.08901792254505,0.780984118888405,0,0
ANKRD52,309.017659569161,216.853257011347,120.545260900717,157.398875592076
COQ10A,134.465812456203,48.1606873314516,66.9695893892873,0
CS,1211.71456658646,1446.90324426058,2263.57212135791,629.595502368305
CNPY2,523.148123178662,405.851413782341,361.635782702152,0
PAN2,350.625948706552,186.13454833507,0,0
IL23A,14.7151266461505,288.183139869821,468.787125725011,314.797751184153
STAT2,671.314225960592,739.07130450806,3870.84226670081,3934.97188980191
APOF,2.02967264084835,0.780984118888405,0,0
TIMELESS,77.1275603522373,59.3547930355188,187.514850290005,0
MIP,4.0593452816967,2.34295235666521,0,0
SPRYD4,55.8159976233296,55.4498724410767,656.301976015016,0
GLS2,11.670617684878,17.7023066948038,0,0
RBMS2,1706.95469095346,645.353210241452,830.422908427163,472.196626776229
BAZ2A,783.453639367463,1377.39565767952,401.817536335724,0
SNORD59B,3.55192712148461,0.780984118888405,0,0
SNORD59A,4.0593452816967,1.82229627740628,0,0
PTGES3,2257.50339478358,3008.61115399776,2946.66193312864,1731.38763151284
NACA,7467.16564568108,5821.97627827343,5357.56715114299,2675.7808850653
PRIM1,22.3263990493318,17.4419786551744,0,0
HSD17B6,61.9050155458747,57.0118406788536,0,0
SDR9C7,2.02967264084835,0.780984118888405,0,0
RDH16,12.6854540053022,5.98754491147777,0,0
GPR182,4.56676344190879,17.1816506155449,0,0
ZBTB39,59.8753429050263,120.531882348444,0,0
TAC3,2.53709080106044,0.780984118888405,0,0
MYO1A,12.6854540053022,1.30164019814734,0,0
NAB2,209.563700167592,305.625118524996,0,0
STAT6,1721.1623994394,1833.23005507072,709.877647526446,629.595502368305
LRP1,1049.3407553186,895.528456325371,776.847236915733,944.393253552458
MIR1228,0,0,0,0
NXPH4,0,3.12393647555362,0,0
SHMT2,376.504274877369,692.212257374756,508.968879358584,629.595502368305
NDUFA4L2,1440.56015684212,235.336547825039,26.7878357557149,314.797751184153
STAC3,101.99105020263,15.6196823777681,133.939178778575,0
R3HDM2,403.397437368609,187.696516572847,709.877647526446,157.398875592076
INHBC,2.53709080106044,0.780984118888405,0,0
INHBE,5.07418160212087,0.520656079258937,0,0
GLI1,19.2818900880593,6.24787295110724,0,0
ARHGAP9,147.658684621717,193.163405405065,790.241154793591,1259.19100473661
MARS,483.569506682119,1158.45977635113,174.120932412147,0
DDIT3,386.652638081611,1183.19094011593,214.302686045719,944.393253552458
MBD6,247.112644023287,166.60994536286,200.908768167862,0
DCTN2,1110.73835270426,824.979557585785,508.968879358584,0
KIF5A,1.52225448063626,2.34295235666521,0,0
PIP4K2C,166.433156549565,246.270325489477,267.878357557149,0
DTX3,421.157072976033,70.2885706999564,0,0
ARHGEF25,506.910742051875,52.3259359655231,0,0
SLC26A10,81.6943237941461,10.9337776644377,0,0
B4GALNT1,27.9079988116648,10.6734496248082,0,0
OS9,2796.88889908903,1460.44030232132,1767.99715987719,3147.97751184153
AGAP2,23.341235369756,14.3180421796208,0,314.797751184153
TSPAN31,190.281810079533,206.960791505427,80.3635072671448,0
CDK4,866.162799482033,1343.03235644843,4004.78144547938,5194.16289453852
9-Mar,75.0978877113889,125.998771180663,13.3939178778575,0
CYP27B1,15.7299629665747,196.547669920249,133.939178778575,0
METTL1,231.890099216924,317.600208347951,174.120932412147,0
TSFM,218.189808891198,201.493902673208,0,0
AVIL,27.9079988116648,41.3921583010855,0,0
CTDSP2,2251.41437686103,1284.19821949217,174.120932412147,314.797751184153
MIR26A2,0,1.04131215851787,0,0
LOC100506844,46.1750525793,35.4046133896077,0,0
LRIG3,93.3649414790241,76.2761156114342,0,0
SLC16A7,90.8278506779637,109.598104684006,508.968879358584,0
FAM19A2,8.1186905633934,1.56196823777681,0,0
USP15,411.008709771791,728.918510962511,7942.59330156948,3147.97751184153
MON2,268.931624912406,370.446800392733,53.5756715114299,0
MIRLET7I,1.52225448063626,7.02885706999564,0,0
PPM1H,43.6379617782395,28.1154282799826,120.545260900717,0
AVPR1A,163.388647588292,4.68590471333043,0,0
DPY19L2,35.011853054634,8.85115334740192,0,0
SRGAP1,159.329302306595,1265.71492867847,241.090521801434,314.797751184153
C12orf66,26.8931624912406,15.8800104173976,0,0
C12orf56,5.58159976233296,7.80984118888405,0,0
XPOT,292.272860282162,588.341369562598,428.605372091439,157.398875592076
TBK1,256.753589067316,795.041833028396,549.150632992156,0
RASSF3,904.21916149794,1124.87745923893,750.059401160018,157.398875592076
MIR548C,0,0,0,0
MIR548Z,0,0,0,0
GNS,1092.97871709684,931.193397754608,3174.35853705222,1731.38763151284
TBC1D30,91.3352688381757,83.3049726814298,0,0
WIF1,45.1602162588758,104.391543891417,0,0
LEMD3,155.269957024899,340.509075835345,241.090521801434,472.196626776229
MSRB3,1198.52169442095,311.872991476103,482.181043602869,472.196626776229
RPSAP52,0,2.86360843592415,0,0
HMGA2,2.02967264084835,24.991491804429,0,157.398875592076
LLPH,262.335188829649,228.828346834303,294.666193312864,157.398875592076
TMBIM4,807.809711057643,686.485040502908,2223.39036772434,786.994377960382
IRAK3,848.40316387461,542.783962627441,2772.5410007165,2990.57863624945
HELB,24.3560716901802,27.0741161214647,120.545260900717,0
GRIP1,8.1186905633934,4.9462327529599,80.3635072671448,0
CAND1,417.097727694336,682.580119908466,388.423618457867,0
DYRK2,123.810031091749,180.92798754248,0,0
IFNG,10.1483632042417,12.7560739418439,0,0
IL26,0,0.780984118888405,0,0
IL22,0,19.7849310118396,0,0
MDM1,38.0563620159066,36.4459255481256,120.545260900717,0
RAP1B,970.183522325511,1283.41723537328,1540.30055595361,629.595502368305
SNORA70G,0,2.08262431703575,0,0
LOC100507250,5.58159976233296,0.260328039629468,0,0
NUP107,237.471698979257,201.754230712838,66.9695893892873,0
SLC35E3,39.0711983363307,26.0328039629468,0,157.398875592076
LOC100130075,0,0.520656079258937,0,0
MDM2,512.492341814208,689.608976978461,937.574251450023,157.398875592076
CPM,619.050155458747,401.946493187899,629.514140259301,786.994377960382
CPSF6,409.486455291155,411.31830261456,147.333096656432,0
MIR1279,0,0,0,0
LYZ,2429.01073293526,942.908159537934,7996.16897308091,4092.37076539399
YEATS4,75.0978877113889,39.3095339840497,0,0
FRS2,172.014756311898,227.266378596526,415.211454213582,944.393253552458
MIR3913-1,0,0,0,0
MIR3913-2,0,0,0,0
CCT2,1190.40300385756,2203.41652742382,1192.05869112931,629.595502368305
LRRC10,0,0,0,0
BEST3,0,3.90492059444202,0,0
RAB3IP,160.34413862702,547.730195380401,40.1817536335724,472.196626776229
CNOT2,585.560556884749,988.205238433462,214.302686045719,629.595502368305
KCNMB4,291.76544212195,33.8426451518309,133.939178778575,472.196626776229
PTPRB,2863.36067807681,476.400312521927,522.362797236441,0
PTPRR,11.1631995246659,0.260328039629468,0,0
TSPAN8,114.676504207932,21.0865712099869,308.060111190722,0
LGR5,3.04450896127252,1.30164019814734,0,0
ZFC3H1,469.869216356393,1102.4892478308,535.756715114299,157.398875592076
THAP2,201.445009604199,388.930091206426,0,0
TMEM19,111.124577086447,65.0820099073671,13.3939178778575,0
RAB21,586.067975044961,977.792116848283,1834.96674926647,1101.79212914453
TBC1D15,445.513144666213,835.653007210593,80.3635072671448,786.994377960382
MRS2P2,20.2967264084835,5.98754491147777,0,0
TPH2,0,0.260328039629468,0,0
TRHDE-AS1,5.07418160212087,3.38426451518309,0,0
TRHDE,30.4450896127252,3.64459255481256,107.15134302286,0
LOC100507377,0,0,0,0
ATXN7L3B,529.744559261419,597.973507028889,468.787125725011,314.797751184153
KCNC2,2.02967264084835,0,0,0
CAPS2,8.62610872360549,3.90492059444202,0,0
GLIPR1L1,1.52225448063626,0.780984118888405,0,0
GLIPR1L2,6.59643608275714,2.86360843592415,0,0
GLIPR1,145.121593820657,208.522759743204,602.726304503586,0
